,Date,Rating,Label,Review,Cleaned_review
277,12-Dec-18,5,1,"Verified, Responded, Processed, and Arrived! Good job, I like it!",verified responded processed arrived good job like
278,12-Dec-18,3,0,Just make ENGLISH VERSION!!!!!!!!!!!!!!!!!!!!,english version
279,12-Dec-18,5,1,"No hustle ,just sit relax,the goods arrived at your home 😊",hustle relax good arrived
280,12-Dec-18,5,1,one of the best online shop in the universe.,best online shop universe
281,12-Dec-18,1,0,"app always crash, you must upgrade the server",crash upgrade server
282,12-Dec-18,5,1,Good application for searching something we need,good searching
283,12-Dec-18,5,1,This good app for a sale and shop and easy used,good sale shop easy
284,13-Dec-18,1,0,"I bought a train ticket via this app. After I choose the seat and made the payment. The seat changed for no reason and Tokopedia did not want to help. Customer service is really bad. Also, I did not get the cash back. Not recommended.",bought train ticket choose seat payment seat changed reason not help customer service bad not get cash not recommended
285,13-Dec-18,4,0,"For the cancellation button must not to wait till 6 hours to show up + wait 24 hours more to wait for seller response, we are buyer don't like a lazy seller. 3 hours max if seller not respond, buyer has right to cancel & looking for another seller who really reliable. Please review & change the syst...Full Review",cancellation button not wait hour wait hour wait seller response buyer like lazy seller hour max seller not respond buyer cancel seller reliable change syst..full
286,13-Dec-18,5,1,"My favourite e-commerce application! The cashback comes in handy, collaboration with Ovo. Highly recommended application!",favourite commerce cashback handy collaboration ovo highly recommended
287,13-Dec-18,5,1,Semakin user friendly app nya. Clean and sleek. Keep up the good work,semakin user friendly nya clean sleek good work
288,13-Dec-18,5,1,As a buyer its perfect online shop. Very recomended,buyer perfect online shop recommended
289,13-Dec-18,5,1,"trustworthy online marketplaces, keep it up",trustworthy online marketplace
290,13-Dec-18,4,1,you can find with your finger's here...,finger here..
291,13-Dec-18,5,1,This application so very easy and i love it,easy love
292,13-Dec-18,5,1,Great app for your online shopping needs,great online
293,13-Dec-18,5,1,Good apps for those living in indonesia,good apps living indonesia
294,14-Dec-18,1,0,Please bring back sort by how many sold items. It's the most useful features for me,bring sort sold item useful feature
295,14-Dec-18,5,1,For complain make a good feedback.. tokopedia give a call to customer and makesure the product already receive or not... it makes customer satisfy,complain good feedback.. give customer makesure product receive not.. customer satisfy
296,14-Dec-18,5,1,really helpful. i don't have to go anywhere.just stay at home and goods will come to you,helpful anywhere.just stay good
297,14-Dec-18,1,0,"As buyer, complaining fake and reject item to the seller is not effective and take much time. Many seller use fake photo and hiperbolic description to missguide buyer to buy their goods.",buyer complaining fake reject item seller not effective much time seller use fake photo hiperbolic description missguide buyer buy good
298,14-Dec-18,5,1,"Good app, Helping people to search for goods in the same shop but cheaper.",good helping search good shop cheaper
299,14-Dec-18,5,1,"User friendly, easy shopping, and very transparency..",user friendly easy transparency..
300,14-Dec-18,2,0,Asking for upgrade but then nothing happened. Tried order but always fail,upgrade nothing happened order fail
301,14-Dec-18,5,1,"Great apps, make any transaction easier and get more benefits with many promos",great apps transaction easier get benefit promos
302,14-Dec-18,5,1,"everything i do, i do it for you.. -bryan adams",you.. bryan adam
303,14-Dec-18,5,1,Find anything we need with the best price comparison..,best price comparison..
304,14-Dec-18,5,1,Very good online market. Love it!!,good online market love
305,14-Dec-18,5,1,Easy to use and easy to find things😊. Good Apps✌,easy use easy thing good apps
306,14-Dec-18,5,1,One application with many function..,function..
307,15-Dec-18,5,1,Great app and very helpful to find anything I need. Lots of goods even things I've never known before... Precaution!! Could cause shop addicted...,great helpful good thing before.. precaution shop addicted..
308,15-Dec-18,4,0,"prices are good, but for fashion product mostly same with others shopping online, and sometimes the fashion are same time by time. It shd be change to avoid customer bored. give more variasion good luck",price good fashion product online fashion time time shd change avoid customer bored give variation good luck
309,15-Dec-18,3,0,"Just remove ""Kok cuman diliatin aja?"" notifications everytime I checked the product. It is so annoying for sure",remove kok cuman diliatin aja notification everytime checked product annoying
310,15-Dec-18,5,1,"Nice apps to have, always right on spot and most helpful in searching what i need. Bravo!",nice apps spot helpful searching bravo
311,15-Dec-18,1,0,Confusing and we can't comment with live chat,confusing comment live chat
312,15-Dec-18,5,1,One of my favourite online merchants application and services.,favourite online merchant service
313,15-Dec-18,5,1,easy to use and very helpfull. the best aplication ever,easy use helpful best
314,15-Dec-18,5,1,"Verry helping me to buy everything with no worried, thanks",verry helping buy worried
315,15-Dec-18,5,1,No doubt one of the best choice app 2018👍,doubt best choice 2018
316,15-Dec-18,5,1,This application is very helpful. Love shopping with tokopedia,helpful love
317,15-Dec-18,5,1,Responsive and according to the user expectations,responsive user expectation
318,15-Dec-18,5,1,So far..no complaining..:),far..no complaining..
319,15-Dec-18,5,1,This app help me to find what i need,help
320,15-Dec-18,5,1,This is a simple app to find what you need.,simple
321,15-Dec-18,5,1,Easy to use to online shopping,easy use online
322,15-Dec-18,5,1,Good apps for seek any stuffs and secure payment,good apps seek stuff secure payment
323,16-Dec-18,4,0,"Some fitures are not working, like chat. How can robot solve our problems?",fitures not working like chat robot solve problem
324,16-Dec-18,1,0,My Tokopedia keep getting force close. Im sorry but i just want you to check it. Im using redmi note 4,force close check note
325,16-Dec-18,5,1,Worthy to be called one of Asian Unicorns. Keep it up Tokped! 😉,worthy called asian unicorn
326,16-Dec-18,5,1,"Helpful application, easy to use, good job",helpful easy use good job
327,16-Dec-18,5,1,Very useful apps offering a lot of option to buy product,useful apps offering option buy product
328,16-Dec-18,5,1,The online shopper must have this app.,online shopper
329,16-Dec-18,5,1,"Great apps, keep in touch with development",great apps touch development
330,16-Dec-18,5,1,"Convenience, easy to access and secure",convenience easy access secure
331,17-Dec-18,5,1,"Personally, my favourite online shopping place as it provides many many kinds of items and tons of promos, discounts,and cashback. It also allows me to discover stuff that I cannot buy so easily/readily physically. Thank you Tokopedia.",personally favourite online place kind item promos discount cashback allows discover stuff not buy easily physically
332,17-Dec-18,4,0,"The app is overally good, from chat to purchase everything just goes smooth. But there are several unnecessary changes from the update, for example like how long does it take for the app to start",good chat purchase smooth unnecessary change update example like long doe start
333,17-Dec-18,3,0,"In last update, feature to sort listings by most buy is not there anymore. Please put the feature back, it really helps",update feature sort listing buy not feature help
334,17-Dec-18,3,0,"When i cancel since the stock is out and got refunded. The refund is not full amount, i dont know why.",cancel stock refunded refund not dont
335,17-Dec-18,3,0,"Beware of the another competitor app interface, in review section, there should not must be at least 30 charcters, payment verification is not fast as competitor ""s"", there is a couple minute im waiting, thx",beware competitor interface not character payment verification not fast competitor couple minute waiting thx
336,17-Dec-18,5,1,My fave online shop..its easy to use and easy to pay. And save..thank you,favourite online shop..its easy use easy pay save..thank
337,17-Dec-18,1,0,"Hate that they remove Sort - Penjualan, please bring it back.",hate remove sort penjualan bring
338,17-Dec-18,5,0,"Still best like previous style, have a left slide with message, wishlist and etc than now.",best like previous style left slide message wishlist
